index	r	g	b	hex
233	61	81	29	#3D511D
234	52	70	25	#344619
235	63	84	31	#3F541F
236	49	65	24	#314118
237	64	85	32	#405520
238	65	86	33	#415621
239	7	11	0	#070B00
240	17	26	1	#111A01
241	63	84	29	#3F541D
242	37	49	17	#253111
243	56	74	26	#384A1A
244	64	85	30	#40551E
245	60	79	28	#3C4F1C
246	65	86	31	#41561F
247	66	87	32	#425720
248	59	77	29	#3B4D1D
249	11	16	2	#0B1002
250	66	85	32	#425520
251	12	17	1	#0C1101
252	7	9	0	#070900
253	5	5	0	#050500
254	2	2	0	#020200
255	0	0	0	#000000
